"id";"X";"Y"
1894;21;1
1895;21;1
1896;21;1
1897;21;1
1898;21;1
1899;21;1
1900;21;1
1901;21;1
1902;21;1
1903;21;1
1904;21;1
1905;21;1
1906;21;1
1907;21;1
1908;21;1
1909;21;1
1910;21;1
1911;21;1
1912;21;1
1913;21;1
1914;21;1
1915;21;1
1916;21;1
1917;21;1
1918;21;1
1919;21;1
1920;21;1
1921;21;1
1922;21;1
1923;21;1
1924;21;1
1925;21;1
1926;21;1
1927;21;1
1928;21;1
1929;21;1
1930;21;1
1931;23;1
1932;23;1
1933;23;1
1934;23;1
1935;23;1
1936;23;1
1937;23;1
1938;23;1
1939;23;1
1940;23;1
1941;23;1
1942;23;1
1943;23;1
1944;23;1
1945;23;1
1946;23;1
1947;23;1
1948;23;1
1949;23;1
1950;23;1
1951;23;1
1952;23;1
1953;23;1
1954;23;1
1955;23;1
1956;23;1
1957;23;1
1958;23;1
1959;23;1
1960;23;1
1961;23;1
1962;23;1
1963;23;1
1964;23;1
1965;23;1
1966;23;1
1967;23;1
1968;23;1
1969;23;1
1970;23;1
1971;23;1
1972;23;1
1973;23;1
1974;23;1
1975;23;1
1976;23;1
1977;23;1
1978;23;1
1979;23;1
1980;23;1
1981;23;1
1982;23;1
1983;23;1
1984;23;1
1985;23;1
1986;23;1
1987;23;1
1988;23;1
1989;23;1
1990;23;1
1991;23;1
1992;23;1
1993;23;1
1994;23;1
1995;23;1
1996;23;1
1997;23;1
1998;23;1
1999;23;1
2000;23;1
2001;23;1
2002;23;1
2003;23;1
2004;23;1
2005;23;1
2006;23;1
2007;23;1
2008;23;1
2009;23;1
2010;23;1
2011;23;1
2012;23;1
2013;23;1
2014;23;1
2015;23;1
2016;23;1
2017;23;1
2018;23;1
2019;23;1
2020;23;1
2021;23;1
2022;23;1
2023;23;1
2024;23;1
2025;23;1
2026;23;1
2027;23;1
2028;23;1
2029;23;1
2030;23;1
2031;23;1
2032;23;1
2033;23;1
2034;23;1
2035;23;1
2036;23;1
2037;23;1
2038;23;1
2039;23;1
2040;23;1
2041;23;1
2042;23;1
2043;23;1
2044;23;1
2045;23;1
2046;23;1
2047;23;1
2048;23;1
2049;23;1
2050;23;1
2051;23;1
2052;23;1
2053;23;1
2054;23;1
2055;23;1
2056;23;1
2057;23;1
2058;23;1
2059;23;1
2060;23;1
2061;23;1
2062;23;1
2063;23;1
2064;23;1
2065;23;1
2066;23;1
2067;23;1
2068;23;1
2069;23;1
2070;23;1
2071;23;1
2072;23;1
2073;23;1
2074;23;1
2075;23;1
2076;23;1
2077;23;1
2078;23;1
2079;23;1
2080;23;1
2081;23;1
2082;23;1
2083;23;1
2084;23;1
2085;23;1
2086;23;1
2087;23;1
2088;23;1
2089;23;1
2090;23;1
2091;23;1
2092;23;1
2093;23;1
2094;23;1
2095;23;1
2096;23;1
2097;23;1
2098;23;1
2099;23;1
2100;23;1
2101;23;1
2102;23;1
2103;23;1
2104;23;1
2105;23;1
2106;23;1
2107;23;1
2108;23;1
2109;23;1
2110;23;1
2111;23;1
2112;23;1
2113;23;1
2114;23;1
2115;23;1
2116;23;1
2117;23;1
2118;23;1
2119;23;1
2120;23;1
2121;23;1
2122;23;1
2123;23;1
2124;23;1
2125;23;1
2126;23;1
2127;23;1
2128;23;1
2129;23;1
2130;23;1
2131;23;1
2132;23;1
2133;23;1
2134;23;1
2135;23;1
2136;23;1
2137;23;1
2138;23;1
2139;23;1
2140;23;1
2141;23;1
2142;23;1
2143;23;1
2144;23;1
2145;23;1
2146;23;1
2147;23;1
2148;23;1
2149;23;1
2150;23;1
2151;23;1
2152;23;1
2153;23;1
2154;23;1
2155;23;1
2156;23;1
2157;23;1
2158;23;1
2159;23;1
2160;23;1
2161;23;1
2162;23;1
2163;23;1
2164;23;1
2165;23;1
2166;23;1
2167;23;1
2168;23;1
2169;23;1
2170;23;1
2171;23;1
2172;23;1
2173;23;1
2174;23;1
2175;23;1
2176;23;1
2177;23;1
2178;23;1
2179;23;1
2180;23;1
2181;23;1
2182;23;1
2183;23;1
2184;23;1
2185;23;1
2186;23;1
2187;23;1
2188;23;1
2189;23;1
2190;23;1
2191;23;1
2192;23;1
2193;23;1
2194;23;1
2195;23;1
2196;23;1
2197;23;1
2198;23;1
2199;23;1
2200;23;1
2201;23;1
2202;23;1
2203;23;1
2204;23;1
2205;23;1
2206;23;1
2207;23;1
2208;23;1
2209;23;1
2210;23;1
2211;23;1
2212;23;1
2213;23;1
2214;23;1
2215;23;1
2216;23;1
2217;23;1
2218;23;1
2219;23;1
2220;23;1
2221;23;1
2222;23;1
2223;23;1
2224;23;1
2225;23;1
2226;23;1
2227;23;1
2228;23;1
2229;23;1
2230;23;1
2231;23;1
2232;23;1
2233;23;1
2234;23;1
2235;23;1
2236;23;1
2237;23;1
2238;23;1
2239;23;1
2240;23;1
2241;23;1
2242;23;1
2243;23;1
2244;23;1
2245;23;1
2246;23;1
2247;23;1
2248;23;1
2249;23;1
2250;23;1
2251;23;1
2252;23;1
2253;23;1
2254;23;1
2255;23;1
2256;23;1
2257;23;1
2258;23;1
2259;23;1
2260;23;1
2261;23;1
2262;23;1
2263;23;1
2264;23;1
2265;23;1
2266;23;1
2267;23;1
2268;23;1
2269;23;1
2270;23;1
2271;23;1
2272;23;1
2273;23;1
2274;23;1
2275;23;1
2276;23;1
2277;23;1
2278;23;1
2279;23;1
2280;23;1
2281;23;1
2282;23;1
2283;23;1
2284;23;1
2285;23;1
2286;23;1
2287;23;1
2288;23;1
2289;23;1
2290;23;1
2291;23;1
2292;23;1
2293;23;1
2294;23;1
2295;23;1
2296;23;1
2297;23;1
2298;23;1
2299;23;1
2300;23;1
2301;23;1
2302;23;1
2303;25;1
2304;25;1
2305;25;1
2306;25;1
2307;25;1
2308;25;1
2309;25;1
2310;25;1
2311;25;1
2312;25;1
2313;25;1
2314;25;1
2315;25;1
2316;25;1
2317;25;1
2318;25;1
2319;25;1
2320;25;1
2321;25;1
2322;25;1
2323;25;1
2324;25;1
2325;25;1
2326;25;1
2327;25;1
2328;25;1
2329;25;1
2330;25;1
2331;25;1
2332;25;1
2333;25;1
2334;25;1
2335;25;1
2336;25;1
2337;25;1
2338;25;1
2339;25;1
2340;25;1
2341;25;1
2342;25;1
2343;25;1
2344;25;1
2345;25;1
2346;25;1
2347;25;1
2348;25;1
2349;25;1
2350;25;1
2351;25;1
2352;25;1
2353;25;1
2354;25;1
2355;25;1
2356;25;1
2357;25;1
2358;25;1
2359;25;1
2360;25;1
2361;25;1
2362;25;1
2363;25;1
2364;25;1
2365;25;1
2366;25;1
2367;25;1
2368;25;1
2369;25;1
2370;25;1
2371;25;1
2372;25;1
2373;25;1
2374;25;1
2375;25;1
2376;25;1
2377;25;1
2378;25;1
2379;25;1
2380;25;1
2381;25;1
2382;25;1
2383;25;1
2384;25;1
2385;25;1
2386;25;1
2387;25;1
2388;25;1
2389;25;1
2390;25;1
2391;25;1
2392;25;1
2393;25;1
2394;25;1
2395;25;1
2396;25;1
2397;25;1
2398;25;1
2399;25;1
2400;25;1
2401;25;1
2402;25;1
2403;25;1
2404;25;1
2405;25;1
2406;25;1
2407;25;1
2408;25;1
2409;25;1
2410;25;1
2411;25;1
2412;25;1
2413;25;1
2414;25;1
2415;25;1
2416;25;1
2417;25;1
2418;25;1
2419;25;1
2420;25;1
2421;25;1
2422;25;1
2423;25;1
2424;25;1
2425;25;1
2426;25;1
2427;25;1
2428;25;1
2429;25;1
2430;25;1
2431;25;1
2432;25;1
2433;25;1
2434;25;1
2435;25;1
2436;25;1
2437;25;1
2438;25;1
2439;25;1
2440;25;1
2441;25;1
2442;25;1
2443;25;1
2444;25;1
2445;25;1
2446;25;1
2447;25;1
2448;25;1
2449;25;1
2450;25;1
2451;25;1
2452;25;1
2453;25;1
2454;25;1
2455;25;1
2456;25;1
2457;25;1
2458;25;1
2459;25;1
2460;25;1
2461;25;1
2462;25;1
2463;25;1
2464;25;1
2465;25;1
2466;25;1
2467;25;1
2468;25;1
2469;25;1
2470;25;1
2471;25;1
2472;25;1
2473;25;1
2474;25;1
2475;25;1
2476;25;1
2477;25;1
2478;25;1
2479;25;1
2480;25;1
2481;25;1
2482;25;1
2483;25;1
2484;25;1
2485;25;1
2486;25;1
2487;25;1
2488;25;1
2489;25;1
2490;25;1
2491;25;1
2492;25;1
2493;25;1
2494;25;1
2495;25;1
2496;25;1
2497;25;1
2498;25;1
2499;25;1
2500;25;1
2501;25;1
2502;25;1
2503;25;1
2504;25;1
2505;25;1
2506;25;1
2507;25;1
2508;25;1
2509;25;1
2510;25;1
2511;25;1
2512;25;1
2513;25;1
2514;25;1
2515;25;1
2516;25;1
2517;25;1
2518;25;1
2519;25;1
2520;25;1
2521;25;1
2522;25;1
2523;25;1
2524;25;1
2525;25;1
2526;25;1
2527;25;1
2528;25;1
2529;25;1
2530;25;1
2531;25;1
2532;25;1
2533;25;1
2534;25;1
2535;25;1
2536;25;1
2537;25;1
2538;25;1
2539;25;1
2540;25;1
2541;25;1
2542;25;1
2543;25;1
2544;25;1
2545;25;1
2546;25;1
2547;25;1
2548;25;1
2549;25;1
2550;25;1
2551;25;1
2552;25;1
2553;25;1
2554;25;1
2555;25;1
2556;25;1
2557;25;1
2558;25;1
2559;25;1
2560;25;1
2561;25;1
2562;25;1
2563;25;1
2564;25;1
2565;25;1
2566;25;1
2567;25;1
2568;25;1
2569;25;1
2570;25;1
2571;25;1
2572;25;1
2573;25;1
2574;25;1
2575;25;1
2576;25;1
2577;25;1
2578;25;1
2579;25;1
2580;25;1
2581;25;1
2582;25;1
2583;25;1
2584;25;1
2585;25;1
2586;25;1
2587;25;1
2588;25;1
2589;25;1
2590;25;1
2591;25;1
2592;25;1
2593;25;1
2594;25;1
2595;25;1
2596;25;1
2597;25;1
2598;25;1
2599;25;1
2600;25;1
2601;25;1
2602;25;1
2603;25;1
2604;25;1
2605;25;1
2606;25;1
2607;25;1
2608;25;1
2609;25;1
2610;25;1
2611;25;1
2612;25;1
2613;25;1
2614;25;1
2615;25;1
2616;25;1
2617;25;1
2618;25;1
2619;25;1
2620;25;1
2621;25;1
2622;25;1
2623;25;1
2624;25;1
2625;25;1
2626;25;1
2627;25;1
2628;25;1
2629;25;1
2630;25;1
2631;25;1
2632;25;1
2633;25;1
2634;25;1
2635;25;1
2636;25;1
2637;25;1
2638;25;1
2639;25;1
2640;25;1
2641;25;1
2642;25;1
2643;25;1
2644;25;1
2645;25;1
2646;25;1
2647;25;1
2648;25;1
2649;25;1
2650;25;1
2651;25;1
2652;25;1
2653;25;1
2654;25;1
2655;25;1
2656;25;1
2657;25;1
2658;25;1
2659;25;1
2660;25;1
2661;25;1
2662;25;1
2663;25;1
2664;25;1
2665;25;1
2666;25;1
2667;25;1
2668;25;1
2669;25;1
2670;25;1
2671;25;1
2672;25;1
2673;25;1
2674;25;1
2675;25;1
2676;25;1
2677;25;1
2678;25;1
2679;25;1
2680;25;1
2681;25;1
2682;25;1
2683;25;1
2684;25;1
2685;25;1
2686;25;1
2687;25;1
2688;25;1
2689;25;1
2690;25;1
2691;25;1
2692;25;1
2693;25;1
2694;5;0
2695;5;0
2696;5;0
2697;5;0
2698;5;0
2699;5;0
2700;5;0
2701;5;0
2702;5;0
2703;5;0
2704;5;0
2705;5;0
2706;5;0
2707;5;0
2708;5;0
2709;5;0
2710;5;0
2711;5;0
2712;5;0
2713;5;0
2714;5;0
2715;5;0
2716;5;0
2717;5;0
2718;5;0
2719;5;0
2720;5;0
2721;5;0
2722;5;0
2723;5;0
2724;5;0
2725;5;0
2726;5;0
2727;5;0
2728;5;0
2729;5;0
2730;5;0
2731;5;0
2732;5;0
2733;5;0
2734;5;0
2735;5;0
2736;5;0
2737;5;0
2738;5;0
2739;5;0
2740;5;0
2741;5;0
2742;5;0
2743;5;0
2744;5;0
2745;5;0
2746;5;0
2747;5;0
2748;5;0
2749;5;0
2750;5;0
2751;5;0
2752;5;0
2753;5;0
2754;5;0
2755;5;0
2756;5;0
2757;5;0
2758;5;0
2759;5;0
2760;5;0
2761;5;0
2762;5;0
2763;5;0
2764;5;0
2765;5;0
2766;5;0
2767;5;0
2768;5;0
2769;5;0
2770;5;0
2771;5;0
2772;5;0
2773;5;0
2774;5;0
2775;5;0
2776;5;0
2777;5;0
2778;5;0
2779;5;0
2780;5;0
2781;5;0
2782;5;0
2783;5;0
2784;5;0
2785;5;0
2786;5;0
2787;5;0
2788;5;0
2789;5;0
2790;5;0
2791;5;0
2792;5;0
2793;5;0
2794;5;0
2795;5;0
2796;5;0
2797;5;0
2798;5;0
2799;5;0
2800;5;0
2801;5;0
2802;5;0
2803;5;0
2804;5;0
2805;5;0
2806;5;0
2807;5;0
2808;5;0
2809;5;0
2810;5;0
2811;5;0
2812;5;0
2813;5;0
2814;5;0
2815;5;0
2816;5;0
2817;5;0
2818;5;0
2819;5;0
2820;5;0
2821;5;0
2822;5;0
2823;5;0
2824;5;0
2825;5;0
2826;5;0
2827;5;0
2828;5;0
2829;5;0
2830;5;0
2831;5;0
2832;5;0
2833;5;0
2834;5;0
2835;5;0
2836;5;0
2837;5;0
2838;5;0
2839;5;0
2840;5;0
2841;5;0
2842;5;0
2843;5;0
2844;5;0
2845;5;0
2846;5;0
2847;5;0
2848;5;0
2849;5;0
2850;5;0
2851;5;0
2852;5;0
2853;5;0
2854;5;0
2855;5;0
2856;5;0
2857;5;0
2858;5;0
2859;5;0
2860;5;0
2861;5;0
2862;5;0
2863;5;0
2864;5;0
2865;5;0
2866;5;0
2867;5;0
2868;5;0
2869;5;0
2870;5;0
2871;5;0
2872;5;0
2873;5;0
2874;5;0
2875;5;0
2876;5;0
2877;5;0
2878;5;0
2879;5;0
2880;5;0
2881;5;0
2882;5;0
2883;5;0
2884;5;0
2885;5;0
2886;5;0
2887;5;0
2888;5;0
2889;5;0
2890;5;0
2891;5;0
2892;5;0
2893;5;0
2894;5;0
2895;5;0
2896;5;0
2897;5;0
2898;5;0
2899;5;0
2900;5;0
2901;5;0
2902;5;0
2903;5;0
2904;5;0
2905;5;0
2906;5;0
2907;5;0
2908;5;0
2909;5;0
2910;5;0
2911;5;0
2912;5;0
2913;5;0
2914;5;0
2915;5;0
2916;5;0
2917;5;0
2918;5;0
2919;5;0
2920;5;0
2921;5;0
2922;5;0
2923;5;0
2924;5;0
2925;5;0
2926;5;0
2927;5;0
2928;5;0
2929;5;0
2930;5;0
2931;5;0
2932;5;0
2933;5;0
2934;5;0
2935;5;0
2936;5;0
2937;5;0
2938;5;0
2939;5;0
2940;5;0
2941;5;0
2942;5;0
2943;5;0
2944;5;0
2945;5;0
2946;5;0
2947;5;0
2948;5;0
2949;5;0
2950;5;0
2951;5;0
2952;5;0
2953;5;0
2954;5;0
2955;5;0
2956;5;0
2957;5;0
2958;5;0
2959;5;0
2960;5;0
2961;5;0
2962;5;0
2963;5;0
2964;5;0
2965;5;0
2966;5;0
2967;5;0
2968;5;0
2969;5;0
2970;5;0
2971;5;0
2972;5;0
2973;5;0
2974;5;0
2975;5;0
2976;5;0
2977;5;0
2978;5;0
2979;5;0
2980;5;0
2981;5;0
2982;5;0
2983;5;0
2984;5;0
2985;5;0
2986;5;0
2987;5;0
2988;5;0
2989;5;0
2990;5;0
2991;5;0
2992;5;0
2993;5;0
2994;5;0
2995;5;0
2996;5;0
2997;5;0
2998;5;0
2999;5;0
3000;5;0
3001;5;0
3002;5;0
3003;5;0
3004;5;0
3005;5;0
3006;5;0
3007;5;0
3008;5;0
3009;5;0
3010;5;0
3011;5;0
3012;5;0
3013;5;0
3014;5;0
3015;5;0
3016;5;0
3017;5;0
3018;5;0
3019;5;0
3020;5;0
3021;5;0
3022;5;0
3023;5;0
3024;5;0
3025;5;0
3026;5;0
3027;5;0
3028;5;0
3029;5;0
3030;5;0
3031;5;0
3032;5;0
3033;5;0
3034;5;0
3035;5;0
3036;5;0
3037;5;0
3038;5;0
3039;5;0
3040;5;0
3041;5;0
3042;5;0
3043;5;0
3044;5;0
3045;5;0
3046;5;0
3047;5;0
3048;5;0
3049;5;0
3050;5;0
3051;5;0
3052;5;0
3053;5;0
3054;5;0
3055;5;0
3056;5;0
3057;5;0
3058;5;0
3059;5;0
3060;5;0
3061;5;0
3062;5;0
3063;5;0
3064;5;0
3065;5;0
3066;5;0
3067;5;0
3068;5;0
3069;5;0
3070;5;0
3071;5;0
3072;5;0
3073;5;0
3074;5;0
3075;5;0
3076;5;0
3077;5;0
3078;5;0
3079;5;0
3080;5;0
3081;5;0
3082;5;0
3083;5;0
3084;5;0
3085;5;0
3086;5;0
3087;5;0
3088;5;0
3089;5;0
3090;5;0
3091;5;0
3092;5;0
3093;5;0
3094;7;0
3095;7;0
3096;7;0
3097;7;0
3098;7;0
3099;7;0
3100;7;0
3101;7;0
3102;7;0
3103;7;0
3104;7;0
3105;7;0
3106;7;0
3107;7;0
3108;7;0
3109;7;0
3110;7;0
3111;7;0
3112;7;0
3113;7;0
3114;7;0
3115;7;0
3116;7;0
3117;7;0
3118;7;0
3119;7;0
3120;7;0
3121;7;0
3122;7;0
3123;7;0
3124;7;0
3125;7;0
3126;7;0
3127;7;0
3128;7;0
3129;7;0
3130;7;0
3131;7;0
3132;7;0
3133;7;0
3134;7;0
3135;7;0
3136;7;0
3137;7;0
3138;7;0
3139;7;0
3140;7;0
3141;7;0
3142;7;0
3143;7;0
3144;7;0
3145;7;0
3146;7;0
3147;7;0
3148;7;0
3149;7;0
3150;7;0
3151;7;0
3152;7;0
3153;7;0
3154;7;0
3155;7;0
3156;7;0
3157;7;0
3158;7;0
3159;7;0
3160;7;0
3161;7;0
3162;7;0
3163;7;0
3164;7;0
3165;7;0
3166;7;0
3167;7;0
3168;7;0
3169;7;0
3170;7;0
3171;7;0
3172;7;0
3173;7;0
3174;7;0
3175;7;0
3176;7;0
3177;7;0
3178;7;0
3179;7;0
3180;7;0
3181;7;0
3182;7;0
3183;7;0
3184;7;0
3185;7;0
3186;7;0
3187;7;0
3188;7;0
3189;7;0
3190;7;0
3191;7;0
3192;7;0
3193;7;0
3194;7;0
3195;7;0
3196;7;0
3197;7;0
3198;7;0
3199;7;0
3200;7;0
3201;7;0
3202;7;0
3203;7;0
3204;7;0
3205;7;0
3206;7;0
3207;7;0
3208;7;0
3209;7;0
3210;7;0
3211;7;0
3212;7;0
3213;7;0
3214;7;0
3215;7;0
3216;7;0
3217;7;0
3218;7;0
3219;7;0
3220;7;0
3221;7;0
3222;7;0
3223;7;0
3224;7;0
3225;7;0
3226;7;0
3227;7;0
3228;7;0
3229;7;0
3230;7;0
3231;7;0
3232;7;0
3233;7;0
3234;7;0
3235;7;0
3236;7;0
3237;7;0
3238;7;0
3239;7;0
3240;7;0
3241;7;0
3242;7;0
3243;7;0
3244;7;0
3245;7;0
3246;7;0
3247;7;0
3248;7;0
3249;7;0
3250;7;0
3251;7;0
3252;7;0
3253;7;0
3254;7;0
3255;7;0
3256;7;0
3257;7;0
3258;7;0
3259;7;0
3260;7;0
3261;7;0
3262;7;0
3263;7;0
3264;7;0
3265;7;0
3266;7;0
3267;7;0
3268;7;0
3269;7;0
3270;7;0
3271;7;0
3272;7;0
3273;7;0
3274;7;0
3275;7;0
3276;7;0
3277;7;0
3278;7;0
3279;7;0
3280;7;0
3281;7;0
3282;7;0
3283;7;0
3284;7;0
3285;7;0
3286;7;0
3287;7;0
3288;7;0
3289;7;0
3290;7;0
3291;7;0
3292;7;0
3293;7;0
3294;7;0
3295;7;0
3296;7;0
3297;7;0
3298;7;0
3299;7;0
3300;7;0
3301;7;0
3302;7;0
3303;7;0
3304;7;0
3305;7;0
3306;7;0
3307;7;0
3308;7;0
3309;7;0
3310;7;0
3311;7;0
3312;7;0
3313;7;0
3314;7;0
3315;7;0
3316;7;0
3317;7;0
3318;7;0
3319;7;0
3320;7;0
3321;7;0
3322;7;0
3323;7;0
3324;7;0
3325;7;0
3326;7;0
3327;7;0
3328;7;0
3329;7;0
3330;7;0
3331;7;0
3332;7;0
3333;7;0
3334;7;0
3335;7;0
3336;7;0
3337;7;0
3338;7;0
3339;7;0
3340;7;0
3341;7;0
3342;7;0
3343;7;0
3344;7;0
3345;7;0
3346;7;0
3347;7;0
3348;7;0
3349;7;0
3350;7;0
3351;7;0
3352;7;0
3353;7;0
3354;7;0
3355;7;0
3356;7;0
3357;7;0
3358;7;0
3359;7;0
3360;7;0
3361;7;0
3362;7;0
3363;7;0
3364;7;0
3365;7;0
3366;7;0
3367;7;0
3368;7;0
3369;7;0
3370;7;0
3371;7;0
3372;7;0
3373;7;0
3374;7;0
3375;7;0
3376;7;0
3377;7;0
3378;7;0
3379;7;0
3380;7;0
3381;7;0
3382;7;0
3383;7;0
3384;7;0
3385;7;0
3386;7;0
3387;7;0
3388;7;0
3389;7;0
3390;7;0
3391;7;0
3392;7;0
3393;7;0
3394;7;0
3395;7;0
3396;7;0
3397;7;0
3398;7;0
3399;7;0
3400;7;0
3401;7;0
3402;7;0
3403;7;0
3404;7;0
3405;7;0
3406;7;0
3407;7;0
3408;7;0
3409;7;0
3410;7;0
3411;7;0
3412;7;0
3413;7;0
3414;7;0
3415;7;0
3416;7;0
3417;7;0
3418;7;0
3419;7;0
3420;7;0
3421;7;0
3422;7;0
3423;7;0
3424;7;0
3425;7;0
3426;7;0
3427;7;0
3428;7;0
3429;7;0
3430;7;0
3431;7;0
3432;7;0
3433;7;0
3434;7;0
3435;7;0
3436;7;0
3437;7;0
3438;7;0
3439;7;0
3440;7;0
3441;7;0
3442;7;0
3443;7;0
3444;7;0
3445;7;0
3446;7;0
3447;7;0
3448;7;0
3449;7;0
3450;7;0
3451;7;0
3452;7;0
3453;7;0
3454;7;0
3455;7;0
3456;7;0
3457;7;0
3458;7;0
3459;7;0
3460;7;0
3461;7;0
3462;7;0
3463;7;0
3464;7;0
3465;7;0
3466;7;0
3467;7;0
3468;7;0
3469;7;0
3470;7;0
3471;7;0
3472;9;0
3473;9;0
3474;9;0
3475;9;0
3476;9;0
3477;9;0
3478;9;0
3479;9;0
3480;9;0
3481;9;0
3482;9;0
3483;9;0
3484;9;0
3485;9;0
3486;9;0
3487;9;0
3488;9;0
3489;9;0
3490;9;0
3491;9;0
3492;9;0
3493;9;0
3494;9;0
3495;9;0
3496;9;0
3497;9;0
3498;9;0
3499;9;0
3500;9;0
3501;9;0
3502;9;0
3503;9;0
3504;9;0
3505;9;0
3506;9;0
3507;9;0
3508;9;0
3509;9;0
3510;9;0
3511;9;0
3512;9;0
3513;9;0
3514;9;0
3515;9;0
3516;9;0
3517;9;0
3518;9;0
3519;9;0
3520;9;0
3521;9;0
3522;9;0
3523;9;0
3524;9;0
3525;9;0
3526;9;0
3527;9;0
3528;9;0
3529;9;0
3530;9;0
3531;9;0
3532;9;0
3533;9;0
3534;9;0
3535;9;0
3536;9;0
3537;9;0
3538;9;0
3539;9;0
3540;9;0
3541;9;0
3542;9;0
3543;9;0
3544;9;0
3545;9;0
3546;9;0
3547;9;0
3548;9;0
3549;9;0
3550;9;0
3551;9;0
3552;9;0
3553;9;0
3554;9;0
3555;9;0
3556;9;0
3557;9;0
3558;9;0
3559;9;0
3560;9;0
3561;9;0
3562;9;0
3563;9;0
3564;9;0
3565;9;0
3566;9;0
3567;9;0
3568;9;0
3569;9;0
3570;9;0
3571;9;0
3572;9;0
3573;9;0
3574;9;0
3575;9;0
3576;9;0
3577;9;0
3578;9;0
3579;9;0
3580;9;0
3581;9;0
3582;9;0
3583;9;0
3584;9;0
3585;9;0
3586;9;0
3587;9;0
3588;9;0
3589;9;0
3590;9;0
3591;9;0
3592;9;0
3593;9;0
3594;9;0
3595;9;0
3596;9;0
3597;9;0
3598;9;0
3599;9;0
3600;9;0
3601;9;0
3602;9;0
3603;9;0
3604;9;0
3605;9;0
3606;9;0
3607;9;0
3608;9;0
3609;9;0
3610;9;0
3611;9;0
3612;9;0
3613;9;0
3614;9;0
3615;9;0
3616;9;0
3617;9;0
3618;9;0
3619;9;0
3620;9;0
3621;9;0
3622;9;0
3623;9;0
3624;9;0
3625;9;0
3626;9;0
3627;9;0
3628;9;0
3629;9;0
3630;9;0
3631;9;0
3632;9;0
3633;9;0
3634;9;0
3635;9;0
3636;9;0
3637;9;0
3638;9;0
3639;9;0
3640;9;0
3641;9;0
3642;9;0
3643;9;0
3644;9;0
3645;9;0
3646;9;0
3647;9;0
3648;9;0
3649;9;0
3650;9;0
3651;9;0
3652;9;0
3653;9;0
3654;9;0
3655;9;0
3656;9;0
3657;9;0
3658;9;0
3659;9;0
3660;9;0
3661;9;0
3662;9;0
3663;9;0
3664;9;0
3665;9;0
3666;9;0
3667;9;0
3668;9;0
3669;9;0
3670;9;0
3671;9;0
3672;9;0
3673;9;0
3674;9;0
3675;9;0
3676;9;0
3677;9;0
3678;9;0
3679;9;0
3680;9;0
3681;9;0
3682;9;0
3683;9;0
3684;9;0
3685;9;0
3686;9;0
3687;9;0
3688;9;0
3689;9;0
3690;9;0
3691;9;0
3692;9;0
3693;9;0
3694;9;0
3695;9;0
3696;9;0
3697;9;0
3698;9;0
3699;9;0
3700;9;0
3701;9;0
3702;9;0
3703;9;0
3704;9;0
3705;9;0
3706;9;0
3707;9;0
3708;9;0
3709;9;0
3710;9;0
3711;9;0
3712;9;0
3713;9;0
3714;9;0
3715;9;0
3716;9;0
3717;9;0
3718;9;0
3719;9;0
3720;9;0
3721;9;0
3722;9;0
3723;9;0
3724;9;0
3725;9;0
3726;9;0
3727;9;0
3728;9;0
3729;9;0
3730;9;0
3731;9;0
3732;9;0
3733;9;0
3734;9;0
3735;9;0
3736;9;0
3737;9;0
3738;9;0
3739;9;0
3740;9;0
3741;9;0
3742;9;0
3743;9;0
3744;9;0
3745;9;0
